Institute,Academic Program Name,Quota,Seat Type,Opening Rank,Closing Rank
National Institute of Technology Meghalaya,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,4766,5246
National Institute of Technology Meghalaya,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,2327,2327
National Institute of Technology Nagaland,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,2946,6595
National Institute of Technology Nagaland,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,26807,38120
National Institute of Technology Nagaland,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,11631,12080
National Institute of Technology Nagaland,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,5397,6341
National Institute of Technology Nagaland,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,2376,2376
National Institute of Technology Nagaland,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,4455,24542
National Institute of Technology Nagaland,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,19719,32238
National Institute of Technology Nagaland,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,8669,9392
National Institute of Technology Nagaland,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,4402,4467
National Institute of Technology Nagaland,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,1753,1753
National Institute of Technology Nagaland,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,7248,23675
National Institute of Technology Nagaland,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,27730,37109
National Institute of Technology Nagaland,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,10221,11812
National Institute of Technology Nagaland,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,6538,6538
National Institute of Technology Nagaland,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,2373,2504
National Institute of Technology Nagaland,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,33858,36316
National Institute of Technology Nagaland,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,9504,11600
National Institute of Technology Nagaland,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,5266,6578
National Institute of Technology Nagaland,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,2883,2883
National Institute of Technology Nagaland,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN,37149,38790
National Institute of Technology Nagaland,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,10412,12218
National Institute of Technology Nagaland,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,SC,6619,6783
National Institute of Technology Nagaland,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,ST,2983,2983
National Institute of Technology Nagaland,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,34310,36437
National Institute of Technology Nagaland,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,9976,11281
National Institute of Technology Nagaland,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,4788,5870
National Institute of Technology Patna,"Architecture (5 Years, Bachelor of Architecture)",HS,OPEN,3272,5569
National Institute of Technology Patna,"Architecture (5 Years, Bachelor of Architecture)",HS,OBC-NCL,1631,2038
National Institute of Technology Patna,"Architecture (5 Years, Bachelor of Architecture)",HS,SC,501,893
National Institute of Technology Patna,"Architecture (5 Years, Bachelor of Architecture)",HS,ST,136,932
National Institute of Technology Patna,"Architecture (5 Years, Bachelor of Architecture)",OS,OPEN,3043,3990
National Institute of Technology Patna,"Architecture (5 Years, Bachelor of Architecture)",OS,OBC-NCL,1302,1484
National Institute of Technology Patna,"Architecture (5 Years, Bachelor of Architecture)",OS,SC,391,503
National Institute of Technology Patna,"Architecture (5 Years, Bachelor of Architecture)",OS,ST,285,297
National Institute of Technology Patna,"Chemistry (5 Years, Integrated Master of Science)",HS,OPEN,45641,51535
National Institute of Technology Patna,"Chemistry (5 Years, Integrated Master of Science)",HS,OBC-NCL,14054,14181
National Institute of Technology Patna,"Chemistry (5 Years, Integrated Master of Science)",OS,OPEN,38673,40825
National Institute of Technology Patna,"Chemistry (5 Years, Integrated Master of Science)",OS,OBC-NCL,12282,13601
National Institute of Technology Patna,"Chemistry (5 Years, Integrated Master of Science)",OS,SC,6257,6545
National Institute of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,16871,26097
National Institute of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),295,295
National Institute of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,6161,6771
National Institute of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,2431,3942
National Institute of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,1421,2117
National Institute of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,16993,26279
National Institute of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,6405,7382
National Institute of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,2231,3525
National Institute of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,1060,1238
National Institute of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,8149,16569
National Institute of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),332,332
National Institute of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,3726,5049
National Institute of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,940,3564
National Institute of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,1639,2540
National Institute of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,6501,15063
National Institute of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,3170,4753
National Institute of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,1739,2911
National Institute of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,961,1546
National Institute of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,17532,25009
National Institute of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),739,739
National Institute of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,5867,6672
National Institute of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,682,3735
National Institute of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,2400,2950
National Institute of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,17236,23776
National Institute of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,5650,6880
National Institute of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,2610,3589
National Institute of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,1164,1275
National Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,12768,23220
National Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),786,786
National Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,5500,6567
National Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,2838,4648
National Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,2184,3627
National Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,13639,20443
National Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),658,658
National Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,4802,6642
National Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,2836,3751
National Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,1569,1734
National Institute of Technology Patna,"Mathematics (5 Years, Integrated Master of Science)",HS,OPEN,35898,48915
National Institute of Technology Patna,"Mathematics (5 Years, Integrated Master of Science)",HS,OBC-NCL,12970,14031
National Institute of Technology Patna,"Mathematics (5 Years, Integrated Master of Science)",HS,SC,8255,8361
National Institute of Technology Patna,"Mathematics (5 Years, Integrated Master of Science)",OS,OPEN,35303,39026
National Institute of Technology Patna,"Mathematics (5 Years, Integrated Master of Science)",OS,OBC-NCL,10485,13213
National Institute of Technology Patna,"Mathematics (5 Years, Integrated Master of Science)",OS,SC,6658,7128
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,15670,23115
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),729,729
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,5422,5767
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,2484,3593
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,1649,2988
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,16200,22377
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,5708,6660
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,2850,3498
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,1315,1540
National Institute of Technology Patna,"Physics (5 Years, Integrated Master of Science)",HS,OPEN,40137,49089
National Institute of Technology Patna,"Physics (5 Years, Integrated Master of Science)",HS,OBC-NCL,13798,14504
National Institute of Technology Patna,"Physics (5 Years, Integrated Master of Science)",HS,SC,8421,8709
National Institute of Technology Patna,"Physics (5 Years, Integrated Master of Science)",OS,OPEN,31980,37880
National Institute of Technology Patna,"Physics (5 Years, Integrated Master of Science)",OS,OBC-NCL,11655,13432
National Institute of Technology Patna,"Physics (5 Years, Integrated Master of Science)",OS,SC,6902,6963
National Institute of Technology Patna,"Physics (5 Years, Integrated Master of Science)",OS,ST,3616,3616
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,49917,135250
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,49734,70536
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,11052,12693
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,8539,12990
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,3005,3604
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,1236,1572
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,1099,1099
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,39798,143596
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,46062,62854
